Year	Agency	Category	Detail	Vendor	Payments	Counts	TotalP
2011	OFFICE OF ADMINISTRATION	SUPPLIES	OTHER REPAIR & MAINTENANCE SUPP	JEFFERSON CITY WINNELSON CO	191.74	15	27253.69
2011	CONSERVATION	SUPPLIES	OTHER SPECIFIC USE SUPPLIES	JEFFERSON CITY WINNELSON CO	416.52	15	27253.69
2011	OFFICE OF ADMINISTRATION	SUPPLIES	MECHANICAL SUPPLIES	JEFFERSON CITY WINNELSON CO	152.49	15	27253.69
2011	CONSERVATION	SUPPLIES	PLUMBING SUPPLIES	JEFFERSON CITY WINNELSON CO	8000.00	15	27253.69
2011	OFFICE OF ADMINISTRATION	SUPPLIES	OTHER SPECIFIC USE SUPPLIES	JEFFERSON CITY WINNELSON CO	14.14	15	27253.69
2011	CORRECTIONS	PROPERTY & IMPROVEMENTS	PROPERTY & IMPROVEMENTS	JEFFERSON CITY WINNELSON CO	92.91	15	27253.69
2011	ECONOMIC DEVELOPMENT	PROGRAM DISTRIBUTIONS	PROGRAM REIMBURSEMENTS	JEFFERSON COLLEGE	10909.93	12	8592929.40
2011	HEALTH AND SENIOR SERVICES	PROGRAM DISTRIBUTIONS	PROGRAM REIMBURSEMENTS	JEFFERSON COLLEGE	10770.25	12	8592929.40
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	CLIENT ASSISTANCE SERVICES	JEFFERSON COLLEGE	41533.10	12	8592929.40
2011	HIGHER EDUCATION	PROGRAM DISTRIBUTIONS	PROGRAM REIMBURSEMENTS	JEFFERSON COLLEGE	519.54	12	8592929.40
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	AID EDUC INSTIT & SCHOOL DIST	JEFFERSON COLLEGE	1394654.05	12	8592929.40
2011	HIGHER EDUCATION	PROGRAM DISTRIBUTIONS	AID EDUC INSTIT & SCHOOL DIST	JEFFERSON COLLEGE	5726489.00	12	8592929.40
2011	ECONOMIC DEVELOPMENT	PROGRAM DISTRIBUTIONS	AID EDUC INSTIT & SCHOOL DIST	JEFFERSON COLLEGE	33355.74	12	8592929.40
2011	HIGHER EDUCATION	PROGRAM DISTRIBUTIONS	EDUCATION ASSIST PAYMENTS	JEFFERSON COLLEGE	1132323.50	12	8592929.40
2011	ECONOMIC DEVELOPMENT	PROGRAM DISTRIBUTIONS	EDUCATION ASSIST PAYMENTS	JEFFERSON COLLEGE	234392.34	12	8592929.40
2011	SOCIAL SERVICES	PROGRAM DISTRIBUTIONS	OTHER ASSISTANCE BENEFITS	JEFFERSON COLLEGE	3835.21	12	8592929.40
2011	PUBLIC SAFETY	PROFESSIONAL DEVELOPMENT	TUITION EXPENSES	JEFFERSON COLLEGE	3220.00	12	8592929.40
2011	OFFICE OF ADMINISTRATION	PROGRAM DISTRIBUTIONS	PROGRAM REIMBURSEMENTS	JEFFERSON COLLEGE	926.74	12	8592929.40
2011	MENTAL HEALTH	PROFESSIONAL SERVICES	MEDICAL & DENTAL SERVICES	JEFFERSON MEMORIAL HOSPITAL	594.19	14	77038.60
2011	SOCIAL SERVICES	PROGRAM DISTRIBUTIONS	MEDICAL ASSIST SERVICES	JEFFERSON MEMORIAL HOSPITAL	603.60	14	77038.60
2011	PUBLIC SAFETY	PROGRAM DISTRIBUTIONS	CRIME VICTIMS PAYMENTS	JEFFERSON MEMORIAL HOSPITAL	11277.35	14	77038.60
2011	SOCIAL SERVICES	PROFESSIONAL SERVICES	MEDICAL & DENTAL SERVICES	JEFFERSON MEMORIAL HOSPITAL	646.00	14	77038.60
2011	PUBLIC SAFETY	PROGRAM DISTRIBUTIONS	MEDICAL ASSIST SERVICES	JEFFERSON MEMORIAL HOSPITAL	8251.00	14	77038.60
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	CLIENT ASSISTANCE SERVICES	JEFFERSON MEMORIAL HOSPITAL	5072.00	14	77038.60
2011	MENTAL HEALTH	PROFESSIONAL SERVICES	MEDICAL & DENTAL SERVICES	JEFFERSON MEMORIAL HOSPITAL	3210.40	14	77038.60
2011	ELEMENTARY AND SECONDARY EDUCATION	PROFESSIONAL SERVICES	EDUCATIONAL SERVICES	JEFFERSON MEMORIAL HOSPITAL	15840.00	14	77038.60
2011	OFFICE OF ADMINISTRATION	PROFESSIONAL SERVICES	MEDICAL & DENTAL SERVICES	JEFFERSON MEMORIAL HOSPITAL	8768.51	14	77038.60
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	MEDICAL ASSIST SERVICES	JEFFERSON MEMORIAL HOSPITAL	485.88	14	77038.60
2011	MENTAL HEALTH	PROFESSIONAL SERVICES	MEDICAL & DENTAL SERVICES	JEFFERSON MEMORIAL HOSPITAL	814.38	14	77038.60
2011	HEALTH AND SENIOR SERVICES	PROFESSIONAL SERVICES	MEDICAL & DENTAL SERVICES	JEFFERSON MEMORIAL HOSPITAL	15875.29	14	77038.60
2011	PUBLIC SAFETY	PROGRAM DISTRIBUTIONS	CRIME VICTIMS PAYMENTS	JEFFERSON MEMORIAL HOSPITAL	737.00	14	77038.60
2011	PUBLIC SAFETY	PROGRAM DISTRIBUTIONS	MEDICAL ASSIST SERVICES	JEFFERSON MEMORIAL HOSPITAL	4863.00	14	77038.60
2011	AGRICULTURE	REPAIR & MAINTENANCE SERVICES	VEHICLE REPAIR & MAINTENANCE	JIMS TIRE SERVICE INC	25.00	14	3823.41
2011	NATURAL RESOURCES	REPAIR & MAINTENANCE SERVICES	VEHICLE REPAIR & MAINTENANCE	JIMS TIRE SERVICE INC	252.46	14	3823.41
2011	AGRICULTURE	SUPPLIES	LIBRARY MATERIAL & SUPPLIES	JIMS TIRE SERVICE INC	15.00	14	3823.41
2011	NATURAL RESOURCES	SUPPLIES	OTHER REPAIR & MAINTENANCE SUPP	JIMS TIRE SERVICE INC	35.40	14	3823.41
2011	AGRICULTURE	SUPPLIES	MECHANICAL SUPPLIES	JIMS TIRE SERVICE INC	20.34	14	3823.41
2011	NATURAL RESOURCES	REPAIR & MAINTENANCE SERVICES	OTHER EQUIPMENT REPAIR & MAINTENANCE	JIMS TIRE SERVICE INC	227.59	14	3823.41
2011	AGRICULTURE	SUPPLIES	OTHER REPAIR & MAINTENANCE SUPP	JIMS TIRE SERVICE INC	10.08	14	3823.41
2011	TRANSPORTATION	REPAIR & MAINTENANCE SERVICES	VEHICLE REPAIR & MAINTENANCE	JIMS TIRE SERVICE INC	50.00	14	3823.41
2011	AGRICULTURE	SUPPLIES	VEHICLE REPAIR SUPPLIES	JIMS TIRE SERVICE INC	585.44	14	3823.41
2011	TRANSPORTATION	REPAIR & MAINTENANCE SERVICES	SPECIFIC USE EQUIP  REPAIR & MAINTENANCE	JIMS TIRE SERVICE INC	198.00	14	3823.41
2011	CORRECTIONS	REPAIR & MAINTENANCE SERVICES	VEHICLE REPAIR & MAINTENANCE	JIMS TIRE SERVICE INC	763.70	14	3823.41
2011	TRANSPORTATION	SUPPLIES	VEHICLE REPAIR SUPPLIES	JIMS TIRE SERVICE INC	1165.00	14	3823.41
2011	AGRICULTURE	REPAIR & MAINTENANCE SERVICES	AGRICULTURE/GROUNDS EQUIP REPAIR & MAINT	JIMS TIRE SERVICE INC	10.00	14	3823.41
2011	AGRICULTURE	REPAIR & MAINTENANCE SERVICES	OTHER EQUIPMENT REPAIR & MAINTENANCE	JIMS TIRE SERVICE INC	465.40	14	3823.41
2011	LABOR AND INDUSTRIAL RELATIONS	REPAIR & MAINTENANCE SERVICES	VEHICLE REPAIR & MAINTENANCE	JOE MACHENS FORD	498.94	14	9765049.86
2011	SOCIAL SERVICES	MOTORIZED EQUIPMENT	VEHICLES	JOE MACHENS FORD	167930.00	14	9765049.86
2011	MENTAL HEALTH	MOTORIZED EQUIPMENT	VEHICLES	JOE MACHENS FORD	23313.00	14	9765049.86
2011	TRANSPORTATION	MOTORIZED EQUIPMENT	VEHICLES	JOE MACHENS FORD	88230.00	14	9765049.86
2011	MENTAL HEALTH	SUPPLIES	VEHICLE REPAIR SUPPLIES	JOE MACHENS FORD	904.85	14	9765049.86
2011	ECONOMIC DEVELOPMENT	MOTORIZED EQUIPMENT	VEHICLES	JOE MACHENS FORD	39736.00	14	9765049.86
2011	PUBLIC SAFETY	REPAIR & MAINTENANCE SERVICES	VEHICLE REPAIR & MAINTENANCE	JOE MACHENS FORD	337.92	14	9765049.86
2011	AGRICULTURE	MOTORIZED EQUIPMENT	VEHICLES	JOE MACHENS FORD	33449.00	14	9765049.86
2011	PUBLIC SAFETY	OTHER EQUIPMENT	OTHER FIXED ASSETS	JOE MACHENS FORD	24896.00	14	9765049.86
2011	CONSERVATION	MOTORIZED EQUIPMENT	VEHICLES	JOE MACHENS FORD	58611.00	14	9765049.86
2011	NATURAL RESOURCES	MOTORIZED EQUIPMENT	VEHICLES	JOE MACHENS FORD	181672.00	14	9765049.86
2011	CORRECTIONS	REPAIR & MAINTENANCE SERVICES	VEHICLE REPAIR & MAINTENANCE	JOE MACHENS FORD	72.15	14	9765049.86
2011	OFFICE OF ADMINISTRATION	MOTORIZED EQUIPMENT	VEHICLES	JOE MACHENS FORD	74250.00	14	9765049.86
2011	PUBLIC SAFETY	MOTORIZED EQUIPMENT	VEHICLES	JOE MACHENS FORD	9071149.00	14	9765049.86
2011	TRANSPORTATION	OTHER EQUIPMENT	AGRICULTURE/GROUNDS MAINT  - NON AUTO	JOHN DEERE GOVERNMENT SALES	26290.60	16	1229985.40
2011	PUBLIC SAFETY	MOTORIZED EQUIPMENT	HEAVY EQUIPMENT	JOHN DEERE GOVERNMENT SALES	51335.44	16	1229985.40
2011	TRANSPORTATION	OTHER EQUIPMENT	OTHER SPECIFIC USE EQUIPMENT	JOHN DEERE GOVERNMENT SALES	173487.36	16	1229985.40
2011	NATURAL RESOURCES	MOTORIZED EQUIPMENT	AGRICULTURE/GROUNDS EQUIPMENT	JOHN DEERE GOVERNMENT SALES	18715.96	16	1229985.40
2011	TRANSPORTATION	EQUIPMENT RENTAL & LEASES	HEAVY EQUIPMENT RENTALS	JOHN DEERE GOVERNMENT SALES	5059.25	16	1229985.40
2011	OFFICE OF ADMINISTRATION	OTHER EQUIPMENT	AGRICULTURE/GROUNDS MAINT  - NON AUTO	JOHN DEERE GOVERNMENT SALES	16008.00	16	1229985.40
2011	TRANSPORTATION	SUPPLIES	OTHER REPAIR & MAINTENANCE SUPP	JOHN DEERE GOVERNMENT SALES	3310.70	16	1229985.40
2011	CONSERVATION	EQUIPMENT RENTAL & LEASES	AGRICULTURE/GROUNDS EQUIPMENT RENTALS	JOHN DEERE GOVERNMENT SALES	2196.81	16	1229985.40
2011	TRANSPORTATION	MOTORIZED EQUIPMENT	AGRICULTURE/GROUNDS EQUIPMENT	JOHN DEERE GOVERNMENT SALES	856510.63	16	1229985.40
2011	CONSERVATION	MOTORIZED EQUIPMENT	AGRICULTURE/GROUNDS EQUIPMENT	JOHN DEERE GOVERNMENT SALES	1322.40	16	1229985.40
2011	TRANSPORTATION	REPAIR & MAINTENANCE SERVICES	VEHICLE REPAIR & MAINTENANCE	JOHN DEERE GOVERNMENT SALES	1587.39	16	1229985.40
2011	TRANSPORTATION	SUPPLIES	VEHICLE REPAIR SUPPLIES	JOHN DEERE GOVERNMENT SALES	960.00	16	1229985.40
2011	TRANSPORTATION	EQUIPMENT RENTAL & LEASES	COMMUNICATION EQUIPMENT RENTALS	JOHN DEERE GOVERNMENT SALES	3295.08	16	1229985.40
2011	TRANSPORTATION	REPAIR & MAINTENANCE SERVICES	AGRICULTURE/GROUNDS EQUIP REPAIR & MAINT	JOHN DEERE GOVERNMENT SALES	320.17	16	1229985.40
2011	TRANSPORTATION	EQUIPMENT RENTAL & LEASES	AGRICULTURE/GROUNDS EQUIPMENT RENTALS	JOHN DEERE GOVERNMENT SALES	69423.99	16	1229985.40
2011	TRANSPORTATION	REPAIR & MAINTENANCE SERVICES	SPECIFIC USE EQUIP  REPAIR & MAINTENANCE	JOHN DEERE GOVERNMENT SALES	161.62	16	1229985.40
2011	PUBLIC SAFETY	SUPPLIES	ELECTRICAL SUPPLIES	JOHN FABICK TRACTOR CO	1044.81	10	169140.92
2011	CONSERVATION	REPAIR & MAINTENANCE SERVICES	VEHICLE REPAIR & MAINTENANCE	JOHN FABICK TRACTOR CO	4008.32	10	169140.92
2011	TRANSPORTATION	SUPPLIES	VEHICLE REPAIR SUPPLIES	JOHN FABICK TRACTOR CO	55.45	10	169140.92
2011	TRANSPORTATION	PROFESSIONAL SERVICES	OTHER PROFESSIONAL SERVICES	JOHN FABICK TRACTOR CO	3500.00	10	169140.92
2011	TRANSPORTATION	MOTORIZED EQUIPMENT	HEAVY EQUIPMENT	JOHN FABICK TRACTOR CO	157274.00	10	169140.92
2011	TRANSPORTATION	SUPPLIES	MOTOR FUEL	JOHN FABICK TRACTOR CO	123.75	10	169140.92
2011	TRANSPORTATION	EQUIPMENT RENTAL & LEASES	HEAVY EQUIPMENT RENTALS	JOHN FABICK TRACTOR CO	1400.00	10	169140.92
2011	TRANSPORTATION	SUPPLIES	OTHER REPAIR & MAINTENANCE SUPP	JOHN FABICK TRACTOR CO	33.94	10	169140.92
2011	REVENUE	EQUIPMENT RENTAL & LEASES	OTHER EQUIPMENT RENTALS	JOHN FABICK TRACTOR CO	500.00	10	169140.92
2011	TRANSPORTATION	EQUIPMENT RENTAL & LEASES	HEAVY EQUIPMENT RENTALS	JOHN FABICK TRACTOR CO	1200.65	10	169140.92
2011	PUBLIC SAFETY	SUPPLIES	MECHANICAL SUPPLIES	JOHN HENRY FOSTER CO INC	1806.63	16	33182.69
2011	CORRECTIONS	SUPPLIES	OTHER SPECIFIC USE SUPPLIES	JOHN HENRY FOSTER CO INC	101.31	16	33182.69
2011	PUBLIC SAFETY	REPAIR & MAINTENANCE SERVICES	MECHANICAL REPAIR & MAINTENANCE SERVICES	JOHN HENRY FOSTER CO INC	6375.09	16	33182.69
2011	CORRECTIONS	SUPPLIES	PLUMBING SUPPLIES	JOHN HENRY FOSTER CO INC	115.38	16	33182.69
2011	PUBLIC SAFETY	SUPPLIES	PLUMBING SUPPLIES	JOHN HENRY FOSTER CO INC	2410.85	16	33182.69
2011	CORRECTIONS	PROFESSIONAL SERVICES	EXPRESS & FREIGHT SERVICES	JOHN HENRY FOSTER CO INC	13.85	16	33182.69
2011	TRANSPORTATION	SUPPLIES	VEHICLE REPAIR SUPPLIES	JOHN HENRY FOSTER CO INC	8310.63	16	33182.69
2011	CORRECTIONS	REPAIR & MAINTENANCE SERVICES	TECHNICAL EQUIPMENT REPAIR & MAINTENANCE	JOHN HENRY FOSTER CO INC	297.00	16	33182.69
2011	TRANSPORTATION	PROFESSIONAL SERVICES	OTHER PROFESSIONAL SERVICES	JOHN HENRY FOSTER CO INC	1624.30	16	33182.69
2011	TRANSPORTATION	REPAIR & MAINTENANCE SERVICES	SPECIFIC USE EQUIP  REPAIR & MAINTENANCE	JOHN HENRY FOSTER CO INC	322.31	16	33182.69
2011	TRANSPORTATION	REPAIR & MAINTENANCE SERVICES	VEHICLE REPAIR & MAINTENANCE	JOHN HENRY FOSTER CO INC	1583.33	16	33182.69
2011	TRANSPORTATION	SUPPLIES	OTHER REPAIR & MAINTENANCE SUPP	JOHN HENRY FOSTER CO INC	6979.32	16	33182.69
2011	TRANSPORTATION	PROFESSIONAL SERVICES	EXPRESS & FREIGHT SERVICES	JOHN HENRY FOSTER CO INC	282.40	16	33182.69
2011	TRANSPORTATION	REPAIR & MAINTENANCE SERVICES	MECHANICAL REPAIR & MAINTENANCE SERVICES	JOHN HENRY FOSTER CO INC	1816.82	16	33182.69
2011	TRANSPORTATION	SUPPLIES	OTHER SPECIFIC USE SUPPLIES	JOHN HENRY FOSTER CO INC	134.50	16	33182.69
2011	TRANSPORTATION	SUPPLIES	MECHANICAL SUPPLIES	JOHN HENRY FOSTER CO INC	1008.97	16	33182.69
2011	NATURAL RESOURCES	REPAIR & MAINTENANCE SERVICES	ELECTRICAL REPAIR & MAINTENANCE SERVICES	JOHNSON CONTROLS	234.00	22	287771.13
2011	SOCIAL SERVICES	PROPERTY & IMPROVEMENTS	MINOR REPAIR, MAINT & IMPROVEMENT SERV	JOHNSON CONTROLS	2915.16	22	287771.13
2011	OFFICE OF ADMINISTRATION	REPAIR & MAINTENANCE SERVICES	SPECIFIC USE EQUIP  REPAIR & MAINTENANCE	JOHNSON CONTROLS	5789.50	22	287771.13
2011	TRANSPORTATION	REPAIR & MAINTENANCE SERVICES	MECHANICAL REPAIR & MAINTENANCE SERVICES	JOHNSON CONTROLS	2017.00	22	287771.13
2011	OFFICE OF ADMINISTRATION	SUPPLIES	ELECTRICAL SUPPLIES	JOHNSON CONTROLS	3820.99	22	287771.13
2011	TRANSPORTATION	PROPERTY & IMPROVEMENTS	BUILD/FACILITY RENOVATION & REHAB SERV	JOHNSON CONTROLS	19450.00	22	287771.13
2011	OFFICE OF ADMINISTRATION	PROFESSIONAL DEVELOPMENT	ORGANIZATION MEMBERSHIPS	JOHNSON CONTROLS	1503.34	22	287771.13
2011	PUBLIC SAFETY	REPAIR & MAINTENANCE SERVICES	MECHANICAL REPAIR & MAINTENANCE SERVICES	JOHNSON CONTROLS	2076.75	22	287771.13
2011	OFFICE OF ADMINISTRATION	OTHER EQUIPMENT	ELECTRONIC EQUIPMENT	JOHNSON CONTROLS	1500.00	22	287771.13
2011	PUBLIC SAFETY	PROPERTY & IMPROVEMENTS	MINOR REPAIR, MAINT & IMPROVEMENT SERV	JOHNSON CONTROLS	826.00	22	287771.13
2011	OFFICE OF ADMINISTRATION	OTHER EQUIPMENT	OTHER EQUIPMENT	JOHNSON CONTROLS	826.60	22	287771.13
2011	OFFICE OF ADMINISTRATION	REPAIR & MAINTENANCE SERVICES	ELECTRONIC & PHOTO EQUIP REPAIR & MAINT	JOHNSON CONTROLS	22730.00	22	287771.13
2011	OFFICE OF ADMINISTRATION	HOUSEKEEP & JANITOR SERVICES	WATER TREATMENT SERVICES	JOHNSON CONTROLS	6095.00	22	287771.13
2011	OFFICE OF ADMINISTRATION	SUPPLIES	OTHER SPECIFIC USE SUPPLIES	JOHNSON CONTROLS	971.62	22	287771.13
2011	OFFICE OF ADMINISTRATION	REPAIR & MAINTENANCE SERVICES	COMPUTER HARDWARE REPAIR & MAINTENANCE	JOHNSON CONTROLS	73494.02	22	287771.13
2011	OFFICE OF ADMINISTRATION	REPAIR & MAINTENANCE SERVICES	MECHANICAL REPAIR & MAINTENANCE SERVICES	JOHNSON CONTROLS	74765.46	22	287771.13
2011	OFFICE OF ADMINISTRATION	REPAIR & MAINTENANCE SERVICES	COMPUTER SOFTWARE MAINTENANCE & LICENSES	JOHNSON CONTROLS	20338.98	22	287771.13
2011	OFFICE OF ADMINISTRATION	REPAIR & MAINTENANCE SERVICES	ELECTRICAL REPAIR & MAINTENANCE SERVICES	JOHNSON CONTROLS	15048.10	22	287771.13
2011	OFFICE OF ADMINISTRATION	SUPPLIES	OTHER ADMINISTRATIVE SUPPLIES	JOHNSON CONTROLS	982.00	22	287771.13
2011	OFFICE OF ADMINISTRATION	SUPPLIES	MECHANICAL SUPPLIES	JOHNSON CONTROLS	17545.07	22	287771.13
2011	OFFICE OF ADMINISTRATION	SUPPLIES	OTHER REPAIR & MAINTENANCE SUPP	JOHNSON CONTROLS	12347.16	22	287771.13
2011	PUBLIC SAFETY	REPAIR & MAINTENANCE SERVICES	SPECIFIC USE EQUIP  REPAIR & MAINTENANCE	JOHNSON CONTROLS	2494.38	22	287771.13
2011	SOCIAL SERVICES	MISCELLANEOUS EXPENSES	COPIES OF RECORDS	JOHNSON COUNTY COMMUNITY	96.23	11	693847.43
2011	OFFICE OF ADMINISTRATION	PROFESSIONAL SERVICES	MEDICAL & DENTAL SERVICES	JOHNSON COUNTY COMMUNITY	643.00	11	693847.43
2011	SOCIAL SERVICES	PROGRAM DISTRIBUTIONS	PROGRAM REIMBURSEMENTS	JOHNSON COUNTY COMMUNITY	1264.65	11	693847.43
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	MEDICAL ASSIST SERVICES	JOHNSON COUNTY COMMUNITY	454.95	11	693847.43
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	CLIENT ASSISTANCE SERVICES	JOHNSON COUNTY COMMUNITY	24709.40	11	693847.43
2011	HEALTH AND SENIOR SERVICES	PROFESSIONAL SERVICES	INSPECTION SERVICES	JOHNSON COUNTY COMMUNITY	3825.00	11	693847.43
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	AID EDUC INSTIT & SCHOOL DIST	JOHNSON COUNTY COMMUNITY	114155.16	11	693847.43
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	MEDICAL ASSIST SERVICES	JOHNSON COUNTY COMMUNITY	524.75	11	693847.43
2011	ECONOMIC DEVELOPMENT	PROGRAM DISTRIBUTIONS	AID EDUC INSTIT & SCHOOL DIST	JOHNSON COUNTY COMMUNITY	23911.80	11	693847.43
2011	HEALTH AND SENIOR SERVICES	PROGRAM DISTRIBUTIONS	PROGRAM REIMBURSEMENTS	JOHNSON COUNTY COMMUNITY	524132.49	11	693847.43
2011	CORRECTIONS	PROFESSIONAL SERVICES	MEDICAL & DENTAL SERVICES	JOHNSON COUNTY COMMUNITY	130.00	11	693847.43
2011	JUDICIARY	SUPPLIES	PUBLICATIONS & SUBSCRIPTIONS	JOHNSTONE SUPPLY	117.50	25	35977.26
2011	PUBLIC SAFETY	SUPPLIES	MECHANICAL SUPPLIES	JOHNSTONE SUPPLY	6.66	25	35977.26
2011	JUDICIARY	OTHER EQUIPMENT	OTHER EQUIPMENT	JOHNSTONE SUPPLY	658.23	25	35977.26
2011	OFFICE OF ADMINISTRATION	OTHER EQUIPMENT	OTHER EQUIPMENT	JOHNSTONE SUPPLY	636.65	25	35977.26
2011	JUDICIARY	SUPPLIES	OTHER REPAIR & MAINTENANCE SUPP	JOHNSTONE SUPPLY	78.99	25	35977.26
2011	OFFICE OF ADMINISTRATION	SUPPLIES	PLUMBING SUPPLIES	JOHNSTONE SUPPLY	708.00	25	35977.26
2011	CORRECTIONS	SUPPLIES	OTHER REPAIR & MAINTENANCE SUPP	JOHNSTONE SUPPLY	1128.07	25	35977.26
2011	PUBLIC SAFETY	SUPPLIES	MECHANICAL SUPPLIES	JOHNSTONE SUPPLY	1781.61	25	35977.26
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	CLIENT ASSISTANCE SERVICES	JOHNSTONE SUPPLY	983.92	25	35977.26
2011	PUBLIC SAFETY	SUPPLIES	OTHER REPAIR & MAINTENANCE SUPP	JOHNSTONE SUPPLY	241.72	25	35977.26
2011	CORRECTIONS	PROFESSIONAL SERVICES	EXPRESS & FREIGHT SERVICES	JOHNSTONE SUPPLY	87.17	25	35977.26
2011	OFFICE OF ADMINISTRATION	SUPPLIES	OTHER REPAIR & MAINTENANCE SUPP	JOHNSTONE SUPPLY	1340.45	25	35977.26
2011	SOCIAL SERVICES	SUPPLIES	ELECTRICAL SUPPLIES	JOHNSTONE SUPPLY	11.74	25	35977.26
2011	OFFICE OF ADMINISTRATION	SUPPLIES	PUBLICATIONS & SUBSCRIPTIONS	JOHNSTONE SUPPLY	68.62	25	35977.26
2011	TRANSPORTATION	SUPPLIES	OTHER REPAIR & MAINTENANCE SUPP	JOHNSTONE SUPPLY	181.63	25	35977.26
2011	OFFICE OF ADMINISTRATION	SUPPLIES	PUBLICATIONS & SUBSCRIPTIONS	JOHNSTONE SUPPLY	34.79	25	35977.26
2011	SOCIAL SERVICES	SUPPLIES	PLUMBING SUPPLIES	JOHNSTONE SUPPLY	98.53	25	35977.26
2011	OFFICE OF ADMINISTRATION	OTHER EQUIPMENT	OTHER EQUIPMENT	JOHNSTONE SUPPLY	578.80	25	35977.26
2011	SOCIAL SERVICES	SUPPLIES	CUSTODIAL SUPPLIES	JOHNSTONE SUPPLY	164.72	25	35977.26
2011	OFFICE OF ADMINISTRATION	SUPPLIES	MECHANICAL SUPPLIES	JOHNSTONE SUPPLY	3382.86	25	35977.26
2011	TRANSPORTATION	SUPPLIES	MECHANICAL SUPPLIES	JOHNSTONE SUPPLY	854.33	25	35977.26
2011	OFFICE OF ADMINISTRATION	SUPPLIES	BUILDING REPAIR SUPPLIES	JOHNSTONE SUPPLY	7.50	25	35977.26
2011	SOCIAL SERVICES	SUPPLIES	MECHANICAL SUPPLIES	JOHNSTONE SUPPLY	921.08	25	35977.26
2011	OFFICE OF ADMINISTRATION	SUPPLIES	OTHER REPAIR & MAINTENANCE SUPP	JOHNSTONE SUPPLY	4210.19	25	35977.26
2011	OFFICE OF ADMINISTRATION	SUPPLIES	MECHANICAL SUPPLIES	JOHNSTONE SUPPLY	17693.50	25	35977.26
2011	TRANSPORTATION	SUPPLIES	BUILDING REPAIR SUPPLIES	JOHNSTONE SUPPLY OF SPFD	36.26	12	39359.66
2011	OFFICE OF ADMINISTRATION	SUPPLIES	OTHER SPECIFIC USE SUPPLIES	JOHNSTONE SUPPLY OF SPFD	97.45	12	39359.66
2011	CONSERVATION	SUPPLIES	ELECTRICAL SUPPLIES	JOHNSTONE SUPPLY OF SPFD	59.02	12	39359.66
2011	PUBLIC SAFETY	REPAIR & MAINTENANCE SERVICES	SPECIFIC USE EQUIP  REPAIR & MAINTENANCE	JOHNSTONE SUPPLY OF SPFD	311.56	12	39359.66
2011	OFFICE OF ADMINISTRATION	SUPPLIES	BUILDING REPAIR SUPPLIES	JOHNSTONE SUPPLY OF SPFD	54.86	12	39359.66
2011	PUBLIC SAFETY	SUPPLIES	MECHANICAL SUPPLIES	JOHNSTONE SUPPLY OF SPFD	67.96	12	39359.66
2011	OFFICE OF ADMINISTRATION	SUPPLIES	ELECTRICAL SUPPLIES	JOHNSTONE SUPPLY OF SPFD	202.54	12	39359.66
2011	OFFICE OF ADMINISTRATION	SUPPLIES	OTHER REPAIR & MAINTENANCE SUPP	JOHNSTONE SUPPLY OF SPFD	6105.24	12	39359.66
2011	OFFICE OF ADMINISTRATION	OTHER EQUIPMENT	OTHER EQUIPMENT	JOHNSTONE SUPPLY OF SPFD	2187.84	12	39359.66
2011	OFFICE OF ADMINISTRATION	SUPPLIES	MECHANICAL SUPPLIES	JOHNSTONE SUPPLY OF SPFD	29559.62	12	39359.66
2011	PUBLIC SAFETY	SUPPLIES	LAW ENFORCEMENT SUPPLIES	JOHNSTONE SUPPLY OF SPFD	72.29	12	39359.66
2011	PUBLIC SAFETY	SUPPLIES	BUILDING REPAIR SUPPLIES	JOHNSTONE SUPPLY OF SPFD	605.02	12	39359.66
2011	TRANSPORTATION	REPAIR & MAINTENANCE SERVICES	MECHANICAL REPAIR & MAINTENANCE SERVICES	JOPLIN FIRE PROTECTION CO INC	157.50	15	6774.33
2011	LABOR AND INDUSTRIAL RELATIONS	PROFESSIONAL SERVICES	INSPECTION SERVICES	JOPLIN FIRE PROTECTION CO INC	33.00	15	6774.33
2011	SOCIAL SERVICES	REPAIR & MAINTENANCE SERVICES	OTHER EQUIPMENT REPAIR & MAINTENANCE	JOPLIN FIRE PROTECTION CO INC	273.00	15	6774.33
2011	OFFICE OF ADMINISTRATION	REPAIR & MAINTENANCE SERVICES	ELECTRICAL REPAIR & MAINTENANCE SERVICES	JOPLIN FIRE PROTECTION CO INC	125.00	15	6774.33
2011	TRANSPORTATION	SUPPLIES	OTHER SPECIFIC USE SUPPLIES	JOPLIN FIRE PROTECTION CO INC	217.50	15	6774.33
